Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
UNFAO-LEG-365576,Lumpy skin disease,,37.7487302,126.639823,"81-79, Yeonhwabong-ro, Haseong-myeon, Gimpo-si, Gyeonggi-do, Republic of Korea",Republic of Korea,Asia,2023-10-21,2023-10-22,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-365577,Lumpy skin disease,,36.6740176,126.42165,"620-11, Jisan-ri, Buseok-myeon, Seosan-si, Chungcheongnam-do, Republic of Korea",Republic of Korea,Asia,2023-10-21,2023-10-25,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-365453,Lumpy skin disease,,36.8666542,126.789579,"79-29, Tongpowon-gil, Sinpyeong-myeon, Dangjin-si, Chungcheongnam-do, Republic of Korea",Republic of Korea,Asia,2023-10-20,2023-10-22,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-365454,Lumpy skin disease,,37.046364,126.980418,"47, Eoyeon-gil, Cheongbuk-eup, Pyeongtaek-si, Gyeonggi-do, Republic of Korea",Republic of Korea,Asia,2023-10-20,2023-10-22,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-365455,Lumpy skin disease,,36.6622973,126.405866,"244, Injeong-ro, Buseok-myeon, Seosan-si, Chungcheongnam-do, Republic of Korea",Republic of Korea,Asia,2023-10-20,2023-10-22,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-365452,Lumpy skin disease,,36.673316,126.418322,"Buseok, Seosan",Republic of Korea,Asia,2023-10-19,2023-10-22,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-366533,Lumpy skin disease,,15.208794,100.226376,Chai Nat,Thailand,Asia,2023-10-16,2023-11-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-365541,Lumpy skin disease,,57.888,52.4057,Zasekovo,Russian Federation,Europe,2023-10-14,2023-10-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-365542,Lumpy skin disease,,57.948653,52.143357,Agroniva,Russian Federation,Europe,2023-10-14,2023-10-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-364828,Lumpy skin disease,,54.227412,90.844981,Bograd,Russian Federation,Europe,2023-10-07,2023-10-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-364827,Lumpy skin disease,,50.184043,127.740343,Milanka,Russian Federation,Europe,2023-10-05,2023-10-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-366532,Lumpy skin disease,,13.76993,100.845606,Bangkok Metropolis,Thailand,Asia,2023-10-02,2023-11-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-363187,Lumpy skin disease,,13.787924,101.465301,OB_125002 - PHANOM SARAKHAM,Thailand,Asia,2023-09-14,2023-09-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-363188,Lumpy skin disease,,17.132973,101.689352,OB_124571 - PHU LUANG,Thailand,Asia,2023-08-22,2023-09-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-363189,Lumpy skin disease,,17.841136,102.782875,OB_124570 - MUANG NONG KHAI,Thailand,Asia,2023-08-03,2023-09-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-363190,Lumpy skin disease,,17.696765,102.63302,OB_124569 - THA BO,Thailand,Asia,2023-08-03,2023-09-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360116,Lumpy skin disease,,31.585683,34.555259,YAD MORDEKHAY,Israel,Asia,2023-07-24,2023-08-08,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360302,Lumpy skin disease,,27.7831,89.6604,GASA DZONGKHAG,Bhutan,Asia,2023-07-24,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360305,Lumpy skin disease,,27.5732,90.6778,BUMTHANG DZONGKHAG,Bhutan,Asia,2023-07-08,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-358463,Lumpy skin disease,,32.696087,12.925243,ALswani,Libya,Africa,2023-07-06,2023-07-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-363191,Lumpy skin disease,,16.177855,104.024525,OB_124567 - KHOK KOK MUANG,Thailand,Asia,2023-07-05,2023-09-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-358823,Lumpy skin disease,,32.700175,12.696102,OB_122109 - AZ ZAWIYAH,Libya,Africa,2023-07-05,2023-07-20,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-356903,Lumpy skin disease,,31.715919,34.634528,NIZZANIM,Israel,Asia,2023-06-25,2023-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-358824,Lumpy skin disease,,32.7423,12.72952,OB_122108 - AZ ZAWIYAH,Libya,Africa,2023-06-25,2023-07-20,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-358825,Lumpy skin disease,,32.726325,12.734119,OB_122106 - AZ ZAWIYAH,Libya,Africa,2023-06-15,2023-07-20,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-356904,Lumpy skin disease,,31.855286,34.758343,BET GAMLIEL,Israel,Asia,2023-06-11,2023-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360300,Lumpy skin disease,,27.4801,91.0703,LHUENTSE DZONGKHAG,Bhutan,Asia,2023-06-07,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-355926,Lumpy skin disease,,32.726504,13.141307,Alzaytua,Libya,Africa,2023-06-01,2023-06-11,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-358461,Lumpy skin disease,,32.444639,13.034652,ALkremiya,Libya,Africa,2023-05-23,2023-07-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-354619,Lumpy skin disease,,31.471743,34.496073,NAHAL OZ,Israel,Asia,2023-05-23,2023-05-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-356549,Lumpy skin disease,,32.769804,13.052842,Janzour,Libya,Africa,2023-05-20,2023-06-11,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-360291,Lumpy skin disease,,27.4349,91.5695,TRASHI YANGTSE DZONGKHAG,Bhutan,Asia,2023-05-08,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-356550,Lumpy skin disease,,32.783367,13.062138,Swanee,Libya,Africa,2023-05-08,2023-06-10,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-358465,Lumpy skin disease,,32.711592,12.934867,Alswai,Libya,Africa,2023-05-06,2023-07-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-358462,Lumpy skin disease,,32.696087,12.925243,ALswani,Libya,Africa,2023-05-05,2023-07-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360290,Lumpy skin disease,,27.2912,90.5757,TRONGSA DZONGKHAG,Bhutan,Asia,2023-04-24,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-358464,Lumpy skin disease,,32.711592,12.932756,ALswani,Libya,Africa,2023-04-08,2023-07-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360292,Lumpy skin disease,,27.2255,91.4863,TRASHIGANG DZONGKHAG,Bhutan,Asia,2023-04-05,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360293,Lumpy skin disease,,27.3652,89.5679,THIMPHU DZONGKHAG,Bhutan,Asia,2023-04-03,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360296,Lumpy skin disease,,27.5415,89.7991,PUNAKHA DZONGKHAG,Bhutan,Asia,2023-04-02,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360288,Lumpy skin disease,,27.2543,90.1735,WANGDUE PHODRANG DZONGKHAG,Bhutan,Asia,2023-03-28,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360298,Lumpy skin disease,,27.246,89.3738,PARO DZONGKHAG,Bhutan,Asia,2023-03-23,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360301,Lumpy skin disease,,27.098,89.1011,HAA DZONGKHAG,Bhutan,Asia,2023-03-07,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360299,Lumpy skin disease,,27.061,91.1443,MONGAR DZONGKHAG,Bhutan,Asia,2023-03-05,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360297,Lumpy skin disease,,26.8426,91.2182,PEMA GATSHEL DZONGKHAG,Bhutan,Asia,2023-02-21,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360287,Lumpy skin disease,,26.8549,90.8253,ZHEMGANG DZONGKHAG,Bhutan,Asia,2023-02-07,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360303,Lumpy skin disease,,26.7435,89.8129,DAGANA DZONGKHAG,Bhutan,Asia,2023-02-06,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360294,Lumpy skin disease,,26.8591,90.1781,SARPANG DZONGKHAG,Bhutan,Asia,2023-02-04,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360304,Lumpy skin disease,,26.8261,89.494,CHHUKHA DZONGKHAG,Bhutan,Asia,2023-02-03,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360289,Lumpy skin disease,,26.892,90.0857,TSIRANG DZONGKHAG,Bhutan,Asia,2023-01-22,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360295,Lumpy skin disease,,27.02274,91.807151,Samdrupjongkhar,Bhutan,Asia,2023-01-07,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-360306,Lumpy skin disease,,26.884638,89.131602,SAMTSE DZONGKHAG,Bhutan,Asia,2023-01-02,2023-08-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-342813,Lumpy skin disease,,3.913,97.125,Aceh,Indonesia,Asia,2022-12-31,2023-01-27,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-342814,Lumpy skin disease,,-3.602,102.469403,Bengkulu,Indonesia,Asia,2022-12-31,2023-01-27,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-342815,Lumpy skin disease,,-7.873252,110.413375,Di Yogyakarta,Indonesia,Asia,2022-12-31,2023-01-27,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-342816,Lumpy skin disease,,-6.864,107.617,Jawa Barat,Indonesia,Asia,2022-12-31,2023-01-27,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-342817,Lumpy skin disease,,-0.790209,100.876,Sumatera Barat,Indonesia,Asia,2022-12-31,2023-01-27,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-342818,Lumpy skin disease,,2.27,99.259,Sumatera Utara,Indonesia,Asia,2022-12-31,2023-01-27,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-332398,Lumpy skin disease,,50.812823,92.68106,Dus-Dag,Russian Federation,Europe,2022-09-18,2022-09-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-330569,Lumpy skin disease,,24.971,77.363,"Chandoria, Badarwas",India,Asia,2022-08-07,2022-09-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-329701,Lumpy skin disease,,47.636288,118.61074,"Sumin tuv, Tsogtsumber bag, Khalkhgol soum, Dornod",Mongolia,Asia,2022-08-04,2022-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-329703,Lumpy skin disease,,47.209248,118.529452,"Azargra uul, Tashgai bag, Khalkhgol soum, Dornod ",Mongolia,Asia,2022-08-01,2022-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-328214,Lumpy skin disease,,12.210822,106.877601,"Pou Kong Village, Srae Preah Commune, Kaev Seima District, Mondulkiri Province",Cambodia,Asia,2022-07-26,2022-08-03,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-329702,Lumpy skin disease,,47.879238,117.931328,"Buiriin tsekh, Yalalt bag, Khalkh gol soum, Dornod",Mongolia,Asia,2022-07-22,2022-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-327916,Lumpy skin disease,,50.3101,97.4554,Balyktyg,Russian Federation,Europe,2022-07-14,2022-07-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-327917,Lumpy skin disease,,50.199331,95.5693,Naryn,Russian Federation,Europe,2022-07-12,2022-07-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-326928,Lumpy skin disease,,11.935,105.388,"Koh KokKor Village, Kaoh Tontuem Commune, Kampong Siem district, Kampong Cham province.",Cambodia,Asia,2022-06-30,2022-07-13,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325384,Lumpy skin disease,,12.25,105.784,"Boun village, Roka Khnaor commune, Krouch Chhmar district, Tbong Khmum province.",Cambodia,Asia,2022-06-22,2022-06-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325385,Lumpy skin disease,,10.827872,104.84604,"Tropeang Chhouk village, Tralach commune, Treang district, Takeo province.",Cambodia,Asia,2022-06-19,2022-06-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-330574,Lumpy skin disease,,31.067,77.081,Cheli Chounala (Maliana),India,Asia,2022-06-18,2022-09-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-329700,Lumpy skin disease,,48.022044,115.162029,"Khulstain bulag, 2 bag, Bayantumen soum Dornod",Mongolia,Asia,2022-06-18,2022-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325466,Lumpy skin disease,,21.14,104.168,Co Noi,Viet Nam,Asia,2022-06-14,2022-06-27,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325473,Lumpy skin disease,,12.1217,109.0949,Cam Tan,Viet Nam,Asia,2022-06-10,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325476,Lumpy skin disease,,12.3488,107.7956,Nam Nung,Viet Nam,Asia,2022-06-10,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-324570,Lumpy skin disease,,10.828294,104.84003,"Tropeang Chhouk village, Tro Lach commune, Treang district, Takeo province.",Cambodia,Asia,2022-06-06,2022-06-13,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325474,Lumpy skin disease,,12.2011,109.0305,Su i Tiên,Viet Nam,Asia,2022-06-04,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325471,Lumpy skin disease,,22.8742,105.3776,Th ch Lâm,Viet Nam,Asia,2022-06-03,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325472,Lumpy skin disease,,12.5755,107.8462,Trúc S n,Viet Nam,Asia,2022-06-03,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325383,Lumpy skin disease,,10.726,104.814,"Tmey Village, Ang Prasat Commune, Kiri Vong District, Takeo province",Cambodia,Asia,2022-06-01,2022-06-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325469,Lumpy skin disease,,12.2842,107.9294,  k Nang,Viet Nam,Asia,2022-05-31,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-324906,Lumpy skin disease,,35.5411,70.0862,Qarghayi,Afghanistan,Asia,2022-05-29,2022-06-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-324569,Lumpy skin disease,,10.73152,104.819172,"Tmey village, Brosat commune, Kiri Vong district, Takeo province.",Cambodia,Asia,2022-05-28,2022-06-13,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-340098,Lumpy skin disease,,6.362,100.226,"KG. CHE O, MASHID PERMATANG SERDANG",Malaysia,Asia,2022-05-24,2023-01-08,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-322218,Lumpy skin disease,,13.3896,102.0776,Wang Sombun,Thailand,Asia,2022-05-18,2022-05-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-322220,Lumpy skin disease,,13.93676,102.34258,Watthana Nakhon,Thailand,Asia,2022-05-18,2022-05-18,Domestic - Buffaloe | Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-322224,Lumpy skin disease,,16.22402,100.6079,Thap Khlo,Thailand,Asia,2022-05-18,2022-05-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-322225,Lumpy skin disease,,17.3489,102.0553,Na Wang,Thailand,Asia,2022-05-15,2022-05-18,Domestic - Cattle | Domestic - Buffaloe,WOAH (former OIE),,,Confirmed
UNFAO-LEG-317226,Lumpy skin disease,,11.893,105.44,"Kropear Koam Village, Peam Prathnuoh commune, Kaoh Soutin district, Kampong Cham province",Cambodia,Asia,2022-03-19,2022-03-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-316755,Lumpy skin disease,,-26.4,28.3,ASF_MPU_2019_090,South Africa,Africa,2022-03-14,2022-03-25,Domestic - Swine,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325470,Lumpy skin disease,,15.0507,108.8366,Nghia Phuong,Viet Nam,Asia,2022-03-10,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-315520,Lumpy skin disease,,1.44011,103.70929,Lim Chu Kang,Singapore,Asia,2022-03-09,2022-03-12,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325467,Lumpy skin disease,,15.024,108.83,Nghia My,Viet Nam,Asia,2022-03-07,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-319340,Lumpy skin disease,,26.21,68.51,Almost all districts in the Sindh Province ,Pakistan,Asia,2022-03-07,2022-04-13,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-325468,Lumpy skin disease,,15.1289,108.6913,Nghia Thang,Viet Nam,Asia,2022-03-06,2022-06-28,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-316108,Lumpy skin disease,,11.472,105.8,"Tbeang Villga, Ampil Commune, Romeas Haek district, Svay Rieng Province.",Cambodia,Asia,2022-03-06,2022-03-20,Domestic - Buffaloe | Domestic - Cattle,WOAH (former OIE),,,Confirmed
