case_id,country,disease_type,report_date,latitude,longitude,species
2176,Israel,LSD,2019-09-17,32.811608,35.465791,Domestic - Cattle
2177,Israel,LSD,2019-09-17,32.811608,35.465791,Domestic - Cattle
2178,Russian Federation,LSD,2019-07-29,50.634,46.4737,Domestic - Cattle
2179,Russian Federation,LSD,2019-07-29,50.729202,46.090064,Domestic - Cattle
2180,Bangladesh,LSD,2020-03-22,24.73,88.95,Domestic - Cattle
2181,Bangladesh,LSD,2019-09-15,22.298,91.876,Domestic - Cattle
2182,Israel,LSD,2019-07-13,32.5347,35.14742,Domestic - Cattle
2183,Israel,LSD,2019-07-13,32.83736,35.386941,Domestic - Cattle
2184,Syrian Arab Republic,LSD,2019-07-30,35.3084,36.4821,Domestic - Cattle
2185,Israel,LSD,2019-07-13,32.68543,35.60182,Domestic - Cattle
2186,Israel,LSD,2019-07-13,32.84946,35.52139,Domestic - Cattle
2187,Israel,LSD,2019-07-13,32.83736,35.386941,Domestic - Cattle
2188,Israel,LSD,2019-07-13,32.96377,35.59485,Domestic - Cattle
2189,Israel,LSD,2019-07-13,32.83736,35.386941,Domestic - Cattle
2190,Israel,LSD,2019-07-13,32.88721,35.10078,Domestic - Cattle
2191,Israel,LSD,2019-07-13,32.75435,35.63843,Domestic - Cattle
2192,Israel,LSD,2019-09-17,32.75435,35.63843,Domestic - Cattle
2193,Israel,LSD,2019-06-18,32.8,35.6,Domestic - Cattle
2194,Israel,LSD,2019-06-18,32.905111,35.571879,Domestic - Cattle
2195,Israel,LSD,2019-06-03,32.8,35.6,Domestic - Cattle
2196,Russian Federation,LSD,2019-03-18,56.704273,51.97163,Domestic - Cattle
2197,Russian Federation,LSD,2018-12-28,53.277093,52.057739,Domestic - Cattle
2198,Russian Federation,LSD,2018-11-13,54.303234,71.765426,Domestic - Cattle
2199,Russian Federation,LSD,2018-10-19,53.569,50.769,Domestic - Cattle
2200,Georgia,LSD,2018-10-17,41.275959,43.47123,Domestic - Cattle
2201,Russian Federation,LSD,2018-10-12,53.31121,48.682356,Domestic - Cattle
2202,Russian Federation,LSD,2018-11-13,55.608657,72.288125,Domestic - Cattle
2203,Russian Federation,LSD,2018-09-28,54.308897,71.599406,Domestic - Cattle
2204,Russian Federation,LSD,2018-09-28,54.293137,72.579005,Domestic - Cattle
2205,Russian Federation,LSD,2018-09-28,54.960695,73.552699,Domestic - Cattle
2206,Russian Federation,LSD,2018-10-05,53.6039,52.0527,Domestic - Cattle
2207,Russian Federation,LSD,2018-10-05,56.924,63.242,Domestic - Cattle
2208,Russian Federation,LSD,2018-09-14,53.367471,48.620115,Domestic - Cattle
2209,Russian Federation,LSD,2018-09-28,53.928,51.795,Domestic - Cattle
2210,Georgia,LSD,2018-09-11,41.637857,42.998808,Domestic - Cattle
2211,Russian Federation,LSD,2018-09-14,55.391565,61.737598,Domestic - Cattle
2212,Russian Federation,LSD,2018-09-10,52.720618,48.223867,Domestic - Cattle
2213,Russian Federation,LSD,2018-08-28,53.578116,49.967458,Domestic - Cattle
2214,Russian Federation,LSD,2018-08-22,53.011447,50.441284,Domestic - Cattle
2215,Russian Federation,LSD,2018-08-28,54.968664,61.078315,Domestic - Cattle
2216,Russian Federation,LSD,2018-08-22,53.155601,50.368106,Domestic - Cattle
2217,Russian Federation,LSD,2018-08-22,53.173852,50.455518,Domestic - Cattle
2218,Georgia,LSD,2018-08-22,41.63781,43.04024,Domestic - Cattle
2219,Russian Federation,LSD,2018-10-26,53.06498,48.42049,Domestic - Cattle
2220,Russian Federation,LSD,2018-08-28,52.848873,48.598902,Domestic - Cattle
2221,Russian Federation,LSD,2018-08-15,53.098593,50.431088,Domestic - Cattle
2222,Russian Federation,LSD,2018-10-26,53.2418,49.0166,Domestic - Cattle
2223,Russian Federation,LSD,2018-08-28,54.013498,60.0987,Domestic - Cattle
2224,Russian Federation,LSD,2018-08-09,53.052669,49.807109,Domestic - Cattle
2225,Russian Federation,LSD,2018-08-09,53.378337,49.090837,Domestic - Cattle
2226,Georgia,LSD,2018-08-03,41.668965,42.719268,Domestic - Cattle
2227,Georgia,LSD,2018-08-03,41.698604,42.794891,Domestic - Cattle
2228,Georgia,LSD,2018-08-03,41.674306,42.773602,Domestic - Cattle
2229,Russian Federation,LSD,2018-08-01,52.850265,49.07513,Domestic - Cattle
2230,Russian Federation,LSD,2018-08-01,52.997772,49.877967,Domestic - Cattle
2231,Russian Federation,LSD,2018-08-01,53.118124,49.889646,Domestic - Cattle
2232,Russian Federation,LSD,2018-08-01,53.039687,49.77079,Domestic - Cattle
2233,Russian Federation,LSD,2018-07-30,53.22743,50.029927,Domestic - Cattle
2234,Russian Federation,LSD,2018-07-30,53.109637,50.641825,Domestic - Cattle
2235,Russian Federation,LSD,2018-07-26,53.152559,49.269036,Domestic - Cattle
2236,Russian Federation,LSD,2018-08-01,52.849799,49.816844,Domestic - Cattle
2237,Russian Federation,LSD,2018-07-20,53.233671,50.643142,Domestic - Cattle
2238,Russian Federation,LSD,2018-08-01,54.336731,64.004208,Domestic - Cattle
2239,Russian Federation,LSD,2018-08-01,54.291491,63.576414,Domestic - Cattle
2240,Russian Federation,LSD,2018-08-01,54.303767,63.353109,Domestic - Cattle
2241,Russian Federation,LSD,2018-08-01,54.361429,64.238059,Domestic - Cattle
2242,Russian Federation,LSD,2018-08-01,54.354174,63.360682,Domestic - Cattle
2243,Russian Federation,LSD,2018-08-03,54.676385,63.587311,Domestic - Cattle
2244,Russian Federation,LSD,2018-08-03,54.671767,63.421231,Domestic - Cattle
2245,Russian Federation,LSD,2018-08-03,54.652009,64.01455,Domestic - Cattle
2246,Russian Federation,LSD,2018-08-03,54.342329,64.10991,Domestic - Cattle
2247,Russian Federation,LSD,2018-08-03,54.656506,63.873514,Domestic - Cattle
2248,Russian Federation,LSD,2018-08-03,54.358231,63.274788,Domestic - Cattle
2249,Russian Federation,LSD,2018-08-03,54.77412,64.156846,Domestic - Cattle
2250,Russian Federation,LSD,2018-07-23,52.980902,49.68818,Domestic - Cattle
2251,Russian Federation,LSD,2018-07-23,52.950457,49.602486,Domestic - Cattle
2252,Russian Federation,LSD,2018-08-03,54.626375,64.086675,Domestic - Cattle
2253,Russian Federation,LSD,2018-08-03,54.68896,63.841314,Domestic - Cattle
2254,Russian Federation,LSD,2018-08-03,54.6207,63.258643,Domestic - Cattle
2255,Russian Federation,LSD,2018-08-03,55.111809,68.196559,Domestic - Cattle
2256,Russian Federation,LSD,2018-08-03,55.074366,68.213566,Domestic - Cattle
2257,Russian Federation,LSD,2018-07-20,53.079425,50.652361,Domestic - Cattle
2258,Russian Federation,LSD,2018-09-28,54.43286,63.82546,Domestic - Cattle
2259,Russian Federation,LSD,2018-09-28,55.51875,65.452267,Domestic - Cattle
2260,Russian Federation,LSD,2018-09-28,54.272,63.7378,Domestic - Cattle
2261,Russian Federation,LSD,2018-07-20,53.507068,48.858764,Domestic - Cattle
2262,Russian Federation,LSD,2018-07-17,53.394898,49.056908,Domestic - Cattle
2263,Russian Federation,LSD,2018-07-26,54.567477,62.977607,Domestic - Cattle
2264,Russian Federation,LSD,2018-07-20,54.568605,63.664276,Domestic - Cattle
2265,Russian Federation,LSD,2018-07-23,53.42,49.02,Domestic - Cattle
2266,Russian Federation,LSD,2018-07-17,53.087542,49.445011,Domestic - Cattle
2267,Namibia,LSD,2018-07-25,-17.67,17.69,Domestic - Cattle
2268,Namibia,LSD,2018-07-25,-17.71,15.45,Domestic - Cattle
2269,Namibia,LSD,2018-07-25,-17.56,17.21,Domestic - Cattle
2270,Bangladesh,LSD,2019-12-04,24.589827,91.696838,Domestic - Cattle
2271,Bangladesh,LSD,2019-12-04,24.721343,90.414794,Domestic - Cattle
2272,Bangladesh,LSD,2019-12-04,23.136049,89.333251,Domestic - Cattle
2273,Bangladesh,LSD,2019-12-04,24.542086,88.940108,Domestic - Cattle
2274,Bangladesh,LSD,2019-12-04,25.835213,88.968374,Domestic - Cattle
2275,China,LSD,2020-07-08,29.19013,119.73428,Domestic - Cattle
2276,China,LSD,2020-06-07,22.88945,112.43098,Domestic - Cattle
2277,China,LSD,2020-06-07,27.30395,115.48243,Domestic - Cattle
2278,China,LSD,2020-06-07,25.92072,117.92021,Domestic - Cattle
2279,China,LSD,2020-06-07,32.04183,117.1691,Domestic - Cattle
2280,Algeria,LSD,2024-06-28,36.2,5.68,Domestic - Cattle
2281,Algeria,LSD,2024-06-27,36.5175,6.2535,Domestic - Cattle
2282,Algeria,LSD,2024-06-26,33.258267,7.128383,Domestic - Cattle
2283,Algeria,LSD,2024-06-24,36.682789,2.910091,Domestic - Cattle
2284,Spain,LSD,2026-01-07,42.24,3.06,Domestic - Cattle
2285,Indonesia,LSD,2025-12-31,-7.766097,112.27735,Domestic - Cattle
2286,Indonesia,LSD,2025-12-31,-7.306041,109.852467,Domestic - Cattle
2287,Indonesia,LSD,2025-12-31,-7.074733,106.736169,Domestic - Cattle
2288,Indonesia,LSD,2025-12-31,-7.689638,110.381366,Domestic - Cattle
2289,Indonesia,LSD,2025-10-31,1.885558,100.601021,Domestic - Cattle
2290,Indonesia,LSD,2025-10-31,-7.654668,111.335794,Domestic - Cattle
2291,Indonesia,LSD,2025-10-31,-7.306041,109.852467,Domestic - Cattle
2292,Indonesia,LSD,2025-10-31,-7.074733,106.736169,Domestic - Cattle
2293,Indonesia,LSD,2025-10-31,-7.89,110.313,Domestic - Cattle
2294,Indonesia,LSD,2025-10-31,-2.795115,106.289551,Domestic - Cattle
2295,Indonesia,LSD,2025-11-04,-7.821595,111.99896,Domestic - Cattle
2296,Indonesia,LSD,2025-11-04,-7.026213,110.384541,Domestic - Cattle
2297,Indonesia,LSD,2025-11-04,-7.074733,106.736169,Domestic - Cattle
2298,Indonesia,LSD,2025-11-04,-7.89565,110.385188,Domestic - Cattle
2299,Indonesia,LSD,2025-06-30,-7.766097,112.27735,Domestic - Cattle
2300,Indonesia,LSD,2025-06-30,-7.306041,109.852467,Domestic - Cattle
2301,Indonesia,LSD,2025-06-30,-7.873252,110.413375,Domestic - Cattle
2302,Indonesia,LSD,2025-06-30,-6.432122,106.133805,Domestic - Cattle
2303,Indonesia,LSD,2025-05-31,0.707978,101.580735,Domestic - Cattle
2304,Indonesia,LSD,2025-05-31,-7.766097,112.27735,Domestic - Cattle
2305,Indonesia,LSD,2025-05-31,-7.306041,109.852467,Domestic - Cattle
2306,Indonesia,LSD,2025-05-31,-6.863998,107.616626,Domestic - Cattle
2307,Indonesia,LSD,2025-05-31,-7.873252,110.413375,Domestic - Cattle
2308,Indonesia,LSD,2024-12-31,-6.432122,106.133805,Domestic - Cattle
2309,Indonesia,LSD,2024-10-23,-0.790209,100.875818,Domestic - Cattle
2310,Indonesia,LSD,2024-10-23,0.707978,101.580735,Domestic - Cattle
2311,Indonesia,LSD,2024-10-23,-1.757522,102.671881,Domestic - Cattle
2312,Indonesia,LSD,2024-10-23,3.912992,97.124655,Domestic - Cattle
2313,Indonesia,LSD,2024-02-20,-0.495911,111.046404,Domestic - Cattle
2314,Indonesia,LSD,2024-02-20,-7.766097,112.27735,Domestic - Cattle
2315,Indonesia,LSD,2024-02-20,-7.306041,109.852467,Domestic - Cattle
2316,Indonesia,LSD,2024-02-20,-6.863998,107.616626,Domestic - Cattle
2317,Indonesia,LSD,2024-02-20,-7.873252,110.413375,Domestic - Cattle
2318,Indonesia,LSD,2024-02-20,-2.306226,106.018217,Domestic - Cattle
2319,Indonesia,LSD,2023-12-27,-3.294057,104.377175,Domestic - Cattle
2320,Indonesia,LSD,2023-12-27,-7.873252,110.413375,Domestic - Cattle
2321,Indonesia,LSD,2023-10-30,-1.3889,113.45401,Domestic - Cattle
2322,Indonesia,LSD,2023-09-20,2.270321,99.259126,Domestic - Cattle
2323,Indonesia,LSD,2023-07-14,-0.495911,111.046404,Domestic - Cattle
2324,Indonesia,LSD,2023-03-17,-4.83419,105.11369,Domestic - Cattle
2325,Indonesia,LSD,2023-03-17,-2.30623,106.01822,Domestic - Cattle
2326,Indonesia,LSD,2023-02-17,-0.79,100.87582,Domestic - Cattle
2327,Indonesia,LSD,2023-02-17,0.708,101.581,Domestic - Cattle
2328,Indonesia,LSD,2023-02-17,-7.766,112.277,Domestic - Cattle
2329,Indonesia,LSD,2023-02-17,-7.306,109.852,Domestic - Cattle
2330,Indonesia,LSD,2023-02-17,-6.864,107.617,Domestic - Cattle
2331,Indonesia,LSD,2023-02-17,-1.758,102.672,Domestic - Cattle
2332,Indonesia,LSD,2023-02-17,-7.873,110.413,Domestic - Cattle
2333,Indonesia,LSD,2023-02-17,-3.60155,102.4694,Domestic - Cattle
2334,Indonesia,LSD,2023-02-17,3.91299,97.12466,Domestic - Cattle
2335,Indonesia,LSD,2022-12-09,-7.981,112.646,Domestic - Cattle
2336,Indonesia,LSD,2022-11-09,-1.757522,102.671881,Domestic - Cattle
2337,Indonesia,LSD,2022-11-08,-7.306041,109.852467,Domestic - Cattle
2338,India,LSD,2022-11-22,20.183642,84.47204,Domestic - Cattle
2339,Japan,LSD,2024-11-11,32.8784,130.8688,Domestic - Cattle
2340,Republic of Korea,LSD,2024-12-09,34.77,127.61,Domestic - Cattle
2341,Republic of Korea,LSD,2024-11-25,35.86,128.53,Domestic - Cattle
2342,Republic of Korea,LSD,2024-12-03,36.48,127.71,Domestic - Cattle
2343,Republic of Korea,LSD,2024-11-25,35.89,128.64,Domestic - Cattle
2344,Nepal,LSD,2021-09-03,28.8766,81.4407,Domestic - Cattle
2345,Viet Nam,LSD,2022-09-06,12.28064,107.74331,Domestic - Cattle
2346,Viet Nam,LSD,2022-09-06,14.97687,108.60741,Domestic - Cattle
2347,Viet Nam,LSD,2021-04-15,21.8079,104.5175,Domestic - Cattle
2348,Viet Nam,LSD,2021-04-15,21.30358,104.1382,Domestic - Cattle
2349,Viet Nam,LSD,2021-04-15,20.18238,105.9549,Domestic - Cattle
2350,Viet Nam,LSD,2021-04-15,20.22887,106.30161,Domestic - Cattle
2351,Viet Nam,LSD,2021-04-15,20.70861,105.25776,Domestic - Cattle
2352,Viet Nam,LSD,2021-04-15,21.1397,105.84772,Domestic - Cattle
2353,Viet Nam,LSD,2021-04-15,20.53332,105.98112,Domestic - Cattle
2354,Viet Nam,LSD,2021-04-15,14.97687,108.60741,Domestic - Cattle
2355,Viet Nam,LSD,2021-04-15,15.51152,108.0014,Domestic - Cattle
2356,Viet Nam,LSD,2021-04-15,19.97863,105.48828,Domestic - Cattle
2357,Viet Nam,LSD,2021-04-15,16.734,106.96466,Domestic - Cattle
2358,Viet Nam,LSD,2021-04-15,17.50712,106.28841,Domestic - Cattle
2359,Viet Nam,LSD,2021-04-15,19.27624,104.87862,Domestic - Cattle
2360,Viet Nam,LSD,2021-04-15,18.33968,105.60903,Domestic - Cattle
2361,Viet Nam,LSD,2021-04-15,20.80906,106.64962,Domestic - Cattle
2362,Viet Nam,LSD,2021-04-15,21.68567,105.85669,Domestic - Cattle
2363,Viet Nam,LSD,2021-04-15,20.50665,106.37882,Domestic - Cattle
2364,Viet Nam,LSD,2021-04-15,21.26657,107.17822,Domestic - Cattle
2365,Viet Nam,LSD,2021-04-15,21.89314,106.58781,Domestic - Cattle
2366,Viet Nam,LSD,2021-04-15,22.73937,106.25568,Domestic - Cattle
2367,Viet Nam,LSD,2021-04-15,22.2719,105.856,Domestic - Cattle
2368,Viet Nam,LSD,2020-12-17,18.42,105.89,Domestic - Cattle
2369,Viet Nam,LSD,2020-12-17,18.43,105.89,Domestic - Cattle
2370,Viet Nam,LSD,2020-12-04,23.09,105.49,Domestic - Cattle
2371,Viet Nam,LSD,2020-11-24,21.266571,107.178219,Domestic - Cattle
2372,Viet Nam,LSD,2020-11-24,21.11686,106.110121,Domestic - Cattle
2373,Viet Nam,LSD,2020-11-24,21.685671,105.85669,Domestic - Cattle
2374,Viet Nam,LSD,2020-11-17,22.271896,105.856002,Domestic - Cattle
2375,Jammu and Kashmir,LSD,2022-09-05,33.95331,73.900607,Domestic - Cattle
2376,Bangladesh,LSD,2019-09-16,22.298,91.876,Domestic - Cattle
2377,India,LSD,2020-04-15,12.808758,77.625997,Domestic - Cattle
2378,India,LSD,2020-02-01,18.112437,79.0193,Domestic - Cattle
2379,India,LSD,2019-12-20,22.986757,87.854975,Domestic - Cattle
2380,India,LSD,2019-12-20,23.610181,85.279935,Domestic - Cattle
